id,anio,mes_i,nom_indicador,tipo,periodicidad,clave,nombre_unidad,numerador,denominador,indicador,digito_equivalencia
5419334,2018,10,DM 10,OOAD,Mensual anualizado,14,Jalisco,62,47.6,-23.2,10
5419357,2018,11,DM 10,OOAD,Mensual anualizado,00,Nacional,70.3,59.9,-14.8,10
5419370,2018,11,DM 10,OOAD,Mensual anualizado,14,Jalisco,60.8,48,-21.1,10
5419393,2018,12,DM 10,OOAD,Mensual anualizado,00,Nacional,66.3,58.3,-12.1,10
5419406,2018,12,DM 10,OOAD,Mensual anualizado,14,Jalisco,57.1,48.9,-14.4,10
5419778,2018,1,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,36.06,38.7,7.3,10
5421019,2018,2,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,38.18,38.7,1.4,10
5422260,2018,3,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,36.06,36.66,1.7,10
5423501,2018,4,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,33.94,36.66,8,10
5424742,2018,5,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,36.06,36.66,1.7,10
5425983,2018,6,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,42.43,32.59,-23.2,10
5427224,2018,7,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,42.43,30.55,-28,10
5428465,2018,8,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,36.06,32.59,-9.6,10
5429706,2018,9,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,46.67,22.4,-52,10
5430947,2018,10,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,46.67,20.37,-56.4,10
5432188,2018,11,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,42.43,26.48,-37.6,10
5433429,2018,12,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,36.66,26.53,-27.6,10
5467309,2018,12,DM 07,OOAD,Semestral anualizado,00,Nacional,133382,35578474,37.49,7
5467322,2018,12,DM 07,OOAD,Semestral anualizado,14,Jalisco,13452,2989600,47,7
5467700,2018,12,DM 07,Unidad,Semestral anualizado,141201252110,UMF 168 TEPATITLAN,241,52773,45.66729198643245,7
5468675,2019,1,DM 01,OOAD,Mensual acumulado,00,Nacional,572797,31166644,1.8,1
5468688,2019,1,DM 01,OOAD,Mensual acumulado,14,Jalisco,45934,2625171,1.7,1
5468711,2019,2,DM 01,OOAD,Mensual acumulado,00,Nacional,1125131,31166644,3.6,1
5468724,2019,2,DM 01,OOAD,Mensual acumulado,14,Jalisco,87065,2625171,3.3,1
5468747,2019,3,DM 01,OOAD,Mensual acumulado,00,Nacional,1649391,31166644,5.3,1
5468760,2019,3,DM 01,OOAD,Mensual acumulado,14,Jalisco,124852,2625171,4.8,1
5468783,2019,4,DM 01,OOAD,Mensual acumulado,00,Nacional,2213095,31166644,7.1,1
5468796,2019,4,DM 01,OOAD,Mensual acumulado,14,Jalisco,168604,2625171,6.4,1
5468819,2019,5,DM 01,OOAD,Mensual acumulado,00,Nacional,2729674,31166644,8.8,1
5468832,2019,5,DM 01,OOAD,Mensual acumulado,14,Jalisco,207389,2625171,7.9,1
5468855,2019,6,DM 01,OOAD,Mensual acumulado,00,Nacional,3325567,31166644,10.7,1
5468868,2019,6,DM 01,OOAD,Mensual acumulado,14,Jalisco,253018,2625171,9.6,1
5468891,2019,7,DM 01,OOAD,Mensual acumulado,00,Nacional,3923584,31166644,12.6,1
5468904,2019,7,DM 01,OOAD,Mensual acumulado,14,Jalisco,297500,2625171,11.3,1
5468927,2019,8,DM 01,OOAD,Mensual acumulado,00,Nacional,4498811,31166644,14.4,1
5468940,2019,8,DM 01,OOAD,Mensual acumulado,14,Jalisco,340491,2625171,13,1
5468963,2019,9,DM 01,OOAD,Mensual acumulado,00,Nacional,5090863,31166644,16.3,1
5468976,2019,9,DM 01,OOAD,Mensual acumulado,14,Jalisco,384971,2625171,14.7,1
5468999,2019,10,DM 01,OOAD,Mensual acumulado,00,Nacional,5672970,31166644,18.2,1
5469012,2019,10,DM 01,OOAD,Mensual acumulado,14,Jalisco,429806,2625171,16.4,1
5469035,2019,11,DM 01,OOAD,Mensual acumulado,00,Nacional,6287275,31166644,20.2,1
5469048,2019,11,DM 01,OOAD,Mensual acumulado,14,Jalisco,468557,2625171,17.8,1
5469071,2019,12,DM 01,OOAD,Mensual acumulado,00,Nacional,6897455,31166644,22.1,1
5469084,2019,12,DM 01,OOAD,Mensual acumulado,14,Jalisco,505786,2625171,19.3,1
5469462,2019,1,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,735,46715,1.6,1
5470716,2019,2,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,1335,46715,2.9,1
5471970,2019,3,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,1913,46715,4.1,1
5473224,2019,4,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,2536,46715,5.4,1
5474478,2019,5,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,3043,46715,6.5,1
5475732,2019,6,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,3679,46715,7.9,1
5476986,2019,7,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,4501,46715,9.6,1
5478240,2019,8,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,5109,46715,10.9,1
5479494,2019,9,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,5613,46715,12,1
5480748,2019,10,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,6086,46715,13,1
5482002,2019,11,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,6700,46715,14.3,1
5483256,2019,12,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,7327,46715,15.7,1
5484155,2019,1,DM 02,OOAD,Mensual anualizado,00,Nacional,3105,15407,20.2,470
5484168,2019,1,DM 02,OOAD,Mensual anualizado,14,Jalisco,529,2360,22.4,470
5484191,2019,2,DM 02,OOAD,Mensual anualizado,00,Nacional,2869,13878,20.7,470
5484204,2019,2,DM 02,OOAD,Mensual anualizado,14,Jalisco,360,1568,23,470
5484227,2019,3,DM 02,OOAD,Mensual anualizado,00,Nacional,2704,13453,20.1,470
5484240,2019,3,DM 02,OOAD,Mensual anualizado,14,Jalisco,288,1466,19.6,470
5484263,2019,4,DM 02,OOAD,Mensual anualizado,00,Nacional,2753,13574,20.3,470
5484276,2019,4,DM 02,OOAD,Mensual anualizado,14,Jalisco,301,1468,20.5,470
5484299,2019,5,DM 02,OOAD,Mensual anualizado,00,Nacional,3022,14468,20.9,470
5484312,2019,5,DM 02,OOAD,Mensual anualizado,14,Jalisco,427,1928,22.1,470
5484335,2019,6,DM 02,OOAD,Mensual anualizado,00,Nacional,3096,16296,19,470
5484348,2019,6,DM 02,OOAD,Mensual anualizado,14,Jalisco,483,2206,21.9,470
5484371,2019,7,DM 02,OOAD,Mensual anualizado,00,Nacional,2988,15644,19.1,470
5484384,2019,7,DM 02,OOAD,Mensual anualizado,14,Jalisco,375,1983,18.9,470
5484407,2019,8,DM 02,OOAD,Mensual anualizado,00,Nacional,3056,16397,18.6,470
5484420,2019,8,DM 02,OOAD,Mensual anualizado,14,Jalisco,379,1969,19.2,470
5484443,2019,9,DM 02,OOAD,Mensual anualizado,00,Nacional,3108,16507,18.8,470
5484456,2019,9,DM 02,OOAD,Mensual anualizado,14,Jalisco,402,2140,18.8,470
5484479,2019,10,DM 02,OOAD,Mensual anualizado,00,Nacional,5594,17997,31.1,470
5484492,2019,10,DM 02,OOAD,Mensual anualizado,14,Jalisco,469,2396,19.6,470
5484515,2019,11,DM 02,OOAD,Mensual anualizado,00,Nacional,5530,16627,33.3,470
5484528,2019,11,DM 02,OOAD,Mensual anualizado,14,Jalisco,527,2654,19.9,470
5484551,2019,12,DM 02,OOAD,Mensual anualizado,00,Nacional,12253,25424,48.2,470
5484564,2019,12,DM 02,OOAD,Mensual anualizado,14,Jalisco,663,2629,25.2,470
5484942,2019,1,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,4,59,6.8,470
5486196,2019,2,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,2,56,3.6,470
5487450,2019,3,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,1,38,2.6,470
5488704,2019,4,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,6,51,11.8,470
5489958,2019,5,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,5,46,10.9,470
5491212,2019,6,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,3,44,6.8,470
5492466,2019,7,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,3,61,4.9,470
5493720,2019,8,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,9,72,12.5,470
5494974,2019,9,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,3,72,4.2,470
5496228,2019,10,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,3,65,4.6,470
5497482,2019,11,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,4,73,5.5,470
5498736,2019,12,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,2,99,2,470
5499635,2019,1,DM 03,OOAD,Mensual anualizado,00,Nacional,131900,35578474,370.7,3
5499648,2019,1,DM 03,OOAD,Mensual anualizado,14,Jalisco,10739,2989600,359.2,3
5499671,2019,2,DM 03,OOAD,Mensual anualizado,00,Nacional,131594,35578474,369.9,3
5499684,2019,2,DM 03,OOAD,Mensual anualizado,14,Jalisco,10822,2989600,362,3
5499707,2019,3,DM 03,OOAD,Mensual anualizado,00,Nacional,132928,35578474,373.6,3
5499720,2019,3,DM 03,OOAD,Mensual anualizado,14,Jalisco,10835,2989600,362.4,3
5499743,2019,4,DM 03,OOAD,Mensual anualizado,00,Nacional,131979,35578474,371,3
5499756,2019,4,DM 03,OOAD,Mensual anualizado,14,Jalisco,10771,2989600,360.3,3
5499779,2019,5,DM 03,OOAD,Mensual anualizado,00,Nacional,132294,35578474,371.8,3
5499792,2019,5,DM 03,OOAD,Mensual anualizado,14,Jalisco,10807,2989600,361.5,3
5499815,2019,6,DM 03,OOAD,Mensual anualizado,00,Nacional,132709,35578474,373,3
5499828,2019,6,DM 03,OOAD,Mensual anualizado,14,Jalisco,10875,2989600,363.8,3
5499851,2019,7,DM 03,OOAD,Mensual anualizado,00,Nacional,133423,35578474,375,3
5499864,2019,7,DM 03,OOAD,Mensual anualizado,14,Jalisco,10821,2989600,362,3
5499887,2019,8,DM 03,OOAD,Mensual anualizado,00,Nacional,133595,35578474,375.5,3
5499900,2019,8,DM 03,OOAD,Mensual anualizado,14,Jalisco,10830,2989600,362.3,3
5499923,2019,9,DM 03,OOAD,Mensual anualizado,00,Nacional,133634,35578474,375.6,3
5499936,2019,9,DM 03,OOAD,Mensual anualizado,14,Jalisco,10898,2989600,364.5,3
5499959,2019,10,DM 03,OOAD,Mensual anualizado,00,Nacional,130030,35578474,365.5,3
5499972,2019,10,DM 03,OOAD,Mensual anualizado,14,Jalisco,11011,2989600,368.3,3
5499995,2019,11,DM 03,OOAD,Mensual anualizado,00,Nacional,126630,35578474,355.9,3
5500008,2019,11,DM 03,OOAD,Mensual anualizado,14,Jalisco,11112,2989600,371.7,3
5500031,2019,12,DM 03,OOAD,Mensual anualizado,00,Nacional,123237,37249802,330.8,3
5500044,2019,12,DM 03,OOAD,Mensual anualizado,14,Jalisco,11394,3118608,365.4,3
5500481,2019,1,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,12,4650,258.1,3
5501758,2019,2,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,13,4650,279.6,3
5503035,2019,3,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,16,4650,344,3
5504312,2019,4,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,18,4650,387.1,3
5505589,2019,5,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,17,4650,365.6,3
5506866,2019,6,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,17,4650,365.6,3
5508143,2019,7,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,15,4650,322.6,3
5509420,2019,8,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,16,4650,344.1,3
5510697,2019,9,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,16,4650,344.1,3
5511974,2019,10,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,17,4650,365.6,3
5513251,2019,11,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,16,4650,344.1,3
5514528,2019,12,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,17,5196,327.2,3
5515391,2019,1,DM 04,OOAD,Mensual,00,Nacional,475565,1318436,36.1,4
5515404,2019,1,DM 04,OOAD,Mensual,14,Jalisco,28182,65262,43.2,4
5515427,2019,2,DM 04,OOAD,Mensual,00,Nacional,450070,1246803,36.1,4
5515440,2019,2,DM 04,OOAD,Mensual,14,Jalisco,26369,60977,43.2,4
5515463,2019,3,DM 04,OOAD,Mensual,00,Nacional,431877,1200823,36,4
5515476,2019,3,DM 04,OOAD,Mensual,14,Jalisco,26070,59505,43.8,4
5515499,2019,4,DM 04,OOAD,Mensual,00,Nacional,447064,1278619,35,4
5515512,2019,4,DM 04,OOAD,Mensual,14,Jalisco,26478,62686,42.2,4
5515535,2019,5,DM 04,OOAD,Mensual,00,Nacional,427994,1220975,35.1,4
5515548,2019,5,DM 04,OOAD,Mensual,14,Jalisco,24790,59524,41.6,4
5515571,2019,6,DM 04,OOAD,Mensual,00,Nacional,481338,1324640,36.3,4
5515584,2019,6,DM 04,OOAD,Mensual,14,Jalisco,28129,63953,44,4
5515607,2019,7,DM 04,OOAD,Mensual,00,Nacional,481891,1319795,36.5,4
5515620,2019,7,DM 04,OOAD,Mensual,14,Jalisco,27990,63730,43.9,4
5515643,2019,8,DM 04,OOAD,Mensual,00,Nacional,462157,1269691,36.4,4
5515656,2019,8,DM 04,OOAD,Mensual,14,Jalisco,26754,60854,44,4
5515679,2019,9,DM 04,OOAD,Mensual,00,Nacional,502136,1335374,37.6,4
5515692,2019,9,DM 04,OOAD,Mensual,14,Jalisco,28307,63415,44.6,4
5515715,2019,10,DM 04,OOAD,Mensual,00,Nacional,521090,1389835,37.5,4
5515728,2019,10,DM 04,OOAD,Mensual,14,Jalisco,28403,64680,43.9,4
5515751,2019,11,DM 04,OOAD,Mensual,00,Nacional,479694,1296112,37,4
5515764,2019,11,DM 04,OOAD,Mensual,14,Jalisco,25956,59954,43.3,4
5515787,2019,12,DM 04,OOAD,Mensual,00,Nacional,495740,1340336,37,4
5515800,2019,12,DM 04,OOAD,Mensual,14,Jalisco,26296,61870,42.5,4
5516178,2019,1,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,549,1240,44.3,4
5517432,2019,2,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,520,1135,45.8,4
5518686,2019,3,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,515,1063,48.4,4
5519940,2019,4,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,510,1093,46.7,4
5521194,2019,5,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,449,1038,43.3,4
5522448,2019,6,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,515,1114,46.2,4
5523702,2019,7,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,535,1134,47.2,4
5524956,2019,8,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,484,1091,44.4,4
5526210,2019,9,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,495,1069,46.3,4
5527464,2019,10,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,534,1122,47.6,4
5528718,2019,11,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,434,961,45.2,4
5529972,2019,12,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,431,1029,41.9,4
5530871,2019,1,DM 05,OOAD,Mensual,00,Nacional,1055605,1318436,80.1,5
5530884,2019,1,DM 05,OOAD,Mensual,14,Jalisco,49773,65262,76.3,5
5530907,2019,2,DM 05,OOAD,Mensual,00,Nacional,999452,1246803,80.2,5
5530920,2019,2,DM 05,OOAD,Mensual,14,Jalisco,46237,60977,75.8,5
5530943,2019,3,DM 05,OOAD,Mensual,00,Nacional,964822,1200823,80.3,5
5530956,2019,3,DM 05,OOAD,Mensual,14,Jalisco,45472,59505,76.4,5
5530979,2019,4,DM 05,OOAD,Mensual,00,Nacional,1027480,1278619,80.4,5
5530992,2019,4,DM 05,OOAD,Mensual,14,Jalisco,47958,62686,76.5,5
5531015,2019,5,DM 05,OOAD,Mensual,00,Nacional,985517,1220975,80.7,5
5531028,2019,5,DM 05,OOAD,Mensual,14,Jalisco,45687,59524,76.8,5
5531051,2019,6,DM 05,OOAD,Mensual,00,Nacional,1078032,1324640,81.4,5
5531064,2019,6,DM 05,OOAD,Mensual,14,Jalisco,49624,63953,77.6,5
5531087,2019,7,DM 05,OOAD,Mensual,00,Nacional,1069627,1319795,81,5
5531100,2019,7,DM 05,OOAD,Mensual,14,Jalisco,48966,63730,76.8,5
5531123,2019,8,DM 05,OOAD,Mensual,00,Nacional,1029804,1269691,81.1,5
5531136,2019,8,DM 05,OOAD,Mensual,14,Jalisco,46220,60854,76,5
5531159,2019,9,DM 05,OOAD,Mensual,00,Nacional,1083284,1335374,81.1,5
5531172,2019,9,DM 05,OOAD,Mensual,14,Jalisco,48366,63415,76.3,5
5531195,2019,10,DM 05,OOAD,Mensual,00,Nacional,1120976,1389835,80.7,5
5531208,2019,10,DM 05,OOAD,Mensual,14,Jalisco,49711,64680,76.9,5
5531231,2019,11,DM 05,OOAD,Mensual,00,Nacional,1036762,1296112,80,5
5531244,2019,11,DM 05,OOAD,Mensual,14,Jalisco,45574,59954,76,5
5531267,2019,12,DM 05,OOAD,Mensual,00,Nacional,1068350,1340336,79.7,5
5531280,2019,12,DM 05,OOAD,Mensual,14,Jalisco,46069,61870,74.5,5
5531658,2019,1,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1009,1240,81.4,5
5532912,2019,2,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,937,1135,82.6,5
5534166,2019,3,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,880,1063,82.8,5
5535420,2019,4,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,892,1093,81.6,5
5536674,2019,5,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,844,1038,81.3,5
5537928,2019,6,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,927,1114,83.2,5
5539182,2019,7,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,978,1134,86.2,5
5540436,2019,8,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,929,1091,85.2,5
5541690,2019,9,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,883,1069,82.6,5
5542944,2019,10,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,916,1122,81.6,5
5544198,2019,11,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,788,961,82,5
5545452,2019,12,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,768,1029,74.6,5
5546351,2019,12,DM 06,OOAD,Anual,00,Nacional,1424152,4668009,30.5,6
5546364,2019,12,DM 06,OOAD,Anual,14,Jalisco,103921,354256,29.3,6
5546742,2019,12,DM 06,Unidad,Anual,141201252110,UMF 168 TEPATITLAN,1245,6058,20.6,6
5547650,2019,6,DM 07,OOAD,Semestral anualizado,00,Nacional,52393,35578474,14.7,7
5547663,2019,6,DM 07,OOAD,Semestral anualizado,14,Jalisco,4762,2989600,15.9,7
5547687,2019,12,DM 07,OOAD,Semestral anualizado,00,Nacional,47853,37249802,12.8,7
5547700,2019,12,DM 07,OOAD,Semestral anualizado,14,Jalisco,4396,3118608,14.1,7
5548083,2019,6,DM 07,Unidad,Semestral anualizado,141201252110,UMF 168 TEPATITLAN,64,52773,12.1,7
5549353,2019,12,DM 07,Unidad,Semestral anualizado,141201252110,UMF 168 TEPATITLAN,52,55414,9.4,7
5550264,2019,1,DM 08,OOAD,Mensual anualizado,00,Nacional,4911,4431175,110.8,8
5550277,2019,1,DM 08,OOAD,Mensual anualizado,14,Jalisco,307,334491,91.8,8
5550300,2019,2,DM 08,OOAD,Mensual anualizado,00,Nacional,4923,4431175,111.1,8
5550313,2019,2,DM 08,OOAD,Mensual anualizado,14,Jalisco,305,334491,91.2,8
5550336,2019,3,DM 08,OOAD,Mensual anualizado,00,Nacional,4955,4431175,111.8,8
5550349,2019,3,DM 08,OOAD,Mensual anualizado,14,Jalisco,320,334491,95.7,8
5550372,2019,4,DM 08,OOAD,Mensual anualizado,00,Nacional,5013,4431175,113.1,8
5550385,2019,4,DM 08,OOAD,Mensual anualizado,14,Jalisco,330,334491,98.7,8
5550408,2019,5,DM 08,OOAD,Mensual anualizado,00,Nacional,5032,4431175,113.6,8
5550421,2019,5,DM 08,OOAD,Mensual anualizado,14,Jalisco,321,334491,96,8
5550444,2019,6,DM 08,OOAD,Mensual anualizado,00,Nacional,5029,4431175,113.5,8
5550457,2019,6,DM 08,OOAD,Mensual anualizado,14,Jalisco,328,334491,98.1,8
5550480,2019,7,DM 08,OOAD,Mensual anualizado,00,Nacional,5055,4431175,114.1,8
5550493,2019,7,DM 08,OOAD,Mensual anualizado,14,Jalisco,320,334491,95.7,8
5550516,2019,8,DM 08,OOAD,Mensual anualizado,00,Nacional,5093,4431175,114.9,8
5550529,2019,8,DM 08,OOAD,Mensual anualizado,14,Jalisco,336,334491,100.5,8
5550552,2019,9,DM 08,OOAD,Mensual anualizado,00,Nacional,5055,4431175,114.1,8
5550565,2019,9,DM 08,OOAD,Mensual anualizado,14,Jalisco,345,334491,103.1,8
5550588,2019,10,DM 08,OOAD,Mensual anualizado,00,Nacional,4948,4431175,111.7,8
5550601,2019,10,DM 08,OOAD,Mensual anualizado,14,Jalisco,347,334491,103.7,8
5550624,2019,11,DM 08,OOAD,Mensual anualizado,00,Nacional,9449,4431175,213.2,8
5550637,2019,11,DM 08,OOAD,Mensual anualizado,14,Jalisco,621,334491,185.7,8
5550660,2019,12,DM 08,OOAD,Mensual anualizado,00,Nacional,5169,4431175,116.7,8
5550673,2019,12,DM 08,OOAD,Mensual anualizado,14,Jalisco,354,334491,105.8,8
5551046,2019,1,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,5,5562,89.9,8
5552294,2019,2,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,5,5562,89.9,8
5553542,2019,3,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,4,5562,71.9,8
5554790,2019,4,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,5,5562,89.9,8
5556038,2019,5,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,4,5562,71.9,8
5557286,2019,6,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,4,5562,71.9,8
5558534,2019,7,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,4,5562,71.9,8
5559782,2019,8,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,4,5562,71.9,8
5561030,2019,9,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,3,5562,53.9,8
5562278,2019,10,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,3,5562,53.9,8
5563526,2019,11,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,8,5562,143.8,8
5564774,2019,12,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 Tepatitlán,3,5562,53.9,8
5565672,2019,3,DM 09,OOAD,Trimestral acumulado,00,Nacional,1514,20035291,7.556665885212249,9
5565685,2019,3,DM 09,OOAD,Trimestral acumulado,14,Jalisco,104,1638887,6.345770025633249,9
5565708,2019,6,DM 09,OOAD,Trimestral acumulado,00,Nacional,3318,20081355,16.522789423323275,9
5565721,2019,6,DM 09,OOAD,Trimestral acumulado,14,Jalisco,219,1642578,13.332700182274449,9
5565744,2019,9,DM 09,OOAD,Trimestral acumulado,00,Nacional,5028,20128570,24.979419799816878,9
5565757,2019,9,DM 09,OOAD,Trimestral acumulado,14,Jalisco,330,1647332,20.032391770450644,9
5565780,2019,12,DM 09,OOAD,Trimestral acumulado,00,Nacional,6869,20200309,34.00443032826874,9
5565793,2019,12,DM 09,OOAD,Trimestral acumulado,14,Jalisco,481,1655855,29.048437212195513,9
5566175,2019,3,DM 09,Unidad,Trimestral acumulado,141201252110,UMF 168 TEPATITLAN,1,28679,3.4868719271941138,9
5567442,2019,6,DM 09,Unidad,Trimestral acumulado,141201252110,UMF 168 TEPATITLAN,3,28825,10.407632263660018,9
5568709,2019,9,DM 09,Unidad,Trimestral acumulado,141201252110,UMF 168 TEPATITLAN,4,29085,13.752793536187037,9
5569976,2019,12,DM 09,Unidad,Trimestral acumulado,141201252110,UMF 168 TEPATITLAN,5,29316,17.055532814845137,9
5571234,2019,1,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,38.7,26.5,-31.5,10
5572480,2019,2,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,38.7,26.5,-31.5,10
5573726,2019,3,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,36.7,30.3,-17.4,10
5574972,2019,4,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,36.7,26.5,-27.8,10
5576218,2019,5,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,36.7,26.5,-27.8,10
5577464,2019,6,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,32.6,24.6,-24.5,10
5578710,2019,7,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,30.6,26.5,-13.4,10
5579956,2019,8,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,32.6,26.5,-18.7,10
5581202,2019,9,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,22.4,24.6,9.8,10
5582448,2019,10,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,22.4,20.8,-7.1,10
5583694,2019,11,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,26.5,19,-28.3,10
5584940,2019,12,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,26.5,18,-32.1,10
6336756,2020,1,DM 01,OOAD,Mensual acumulado,00,Nacional,513131,32574256,1.6,1
