Parametro,Fuente,Anio,Mes,Cve_OOAD,Nombre_OOAD,Cve_Presupuestal,Nombre_Unidad,Sexo,Grupo_edad,Poblacion
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,20 a 24,2758
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,25 a 29,3088
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,30 a 34,3100
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,35 a 39,3069
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,40 a 44,2774
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,45 a 49,2569
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,50 a 54,2539
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,55 a 59,2214
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,60 a 64,1772
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,65 a 69,1418
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,70 a 74,1031
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,75 a 79,739
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,80 a 84,500
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,85 y mas,808
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,NI,13
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,00 a 04,2633
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,05 a 09,3458
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,10 a 14,3608
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,15 a 19,1833
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,20 a 24,3419
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,25 a 29,3661
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,30 a 34,3835
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,35 a 39,3563
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,40 a 44,3262
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,45 a 49,3084
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,50 a 54,3001
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,55 a 59,2592
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,60 a 64,2146
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,65 a 69,1660
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,70 a 74,1212
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,75 a 79,971
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,80 a 84,700
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,85 y mas,1016
PAMF,DIR,2023,6,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,NI,15
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,00 a 04,5182
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,05 a 09,7052
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,10 a 14,7622
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,15 a 19,3606
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,20 a 24,6080
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,25 a 29,6790
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,30 a 34,7002
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,35 a 39,6706
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,40 a 44,6212
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,45 a 49,5714
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,50 a 54,5796
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,55 a 59,5008
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,60 a 64,4153
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,65 a 69,3185
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,70 a 74,2359
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,75 a 79,1760
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,80 a 84,1266
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,85 y mas,1879
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,0,NI,25
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,00 a 04,2649
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,05 a 09,3589
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,10 a 14,3912
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,15 a 19,1748
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,20 a 24,2737
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,25 a 29,3087
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,30 a 34,3184
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,35 a 39,3036
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,40 a 44,2855
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,45 a 49,2564
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,50 a 54,2619
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,55 a 59,2307
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,60 a 64,1916
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,65 a 69,1464
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,70 a 74,1085
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,75 a 79,762
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,80 a 84,537
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,85 y mas,818
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,1,NI,9
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,00 a 04,2533
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,05 a 09,3463
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,10 a 14,3710
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,15 a 19,1858
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,20 a 24,3343
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,25 a 29,3703
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,30 a 34,3818
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,35 a 39,3670
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,40 a 44,3357
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,45 a 49,3150
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,50 a 54,3177
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,55 a 59,2701
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,60 a 64,2237
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,65 a 69,1721
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,70 a 74,1274
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,75 a 79,998
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,80 a 84,729
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,85 y mas,1061
PAMF,DIR,2024,3,14,Jalisco,141201252110,UMF 168 Tepatitlán,2,NI,16
